id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
48203850,Shinjuku Tokyo Free PocketWifi + 560Mbps 光回線 一軒家貸切,76275071,Yasu,,Shinjuku Ku,35.71006,139.71121,Entire home/apt,9657,2,50,2022-09-14,2.78,2,0,39,M130028742
48206349,PG MIYABI - Double Bed with Sofa ‼️Hotel Room ‼️,32685237,Junichi,,Sumida Ku,35.69932,139.79765,Private room,8306,1,6,2022-08-02,1.07,2,131,6,Hotels and Inns Business Act | 墨田区保健所 | 30墨福衛生環第148号
48216393,asakusa12分/skytree8分!Free wifi（A room),389034152,灯光旅館,,Katsushika Ku,35.7429,139.85641,Private room,8900,1,2,2022-08-23,0.16,7,161,1,Hotels and Inns Business Act | 葛飾区保健所 | 2葛保生環令第713号
48216809,旅行をご検討なら秋葉原電気街を！駅から６分/KEYHOTEL,348028938,Key Hotel,,Taito Ku,35.702244,139.777237,Private room,12000,6,3,2021-07-29,0.17,12,81,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 30台台健生環き第187号
48217126,asakusa12分/skytree8分!Free wifi（B room),389034152,灯光旅館,,Katsushika Ku,35.74325,139.85626,Private room,8900,1,1,2021-05-09,0.06,7,168,0,Hotels and Inns Business Act | 葛飾区保健所 | 2葛保生環令第713号
48232633,Section L Asakusa East - Deluxe Studio 30sqm,380517627,Asakusa East,,Sumida Ku,35.70541,139.80809,Entire home/apt,8798,1,4,2022-07-31,0.35,18,148,4,M130028589
48232877,Section L Asakusa East - Deluxe Studio 30sqm,380517627,Asakusa East,,Sumida Ku,35.70709,139.80662,Entire home/apt,8798,1,2,2022-06-25,0.22,18,157,2,M130028582
48233155,asakusa12分/skytree8分!Free wifi（C room),389034152,灯光旅館,,Katsushika Ku,35.74474,139.85652,Private room,8900,1,0,,,7,172,0,Hotels and Inns Business Act | 葛飾区保健所 | 2葛保生環令第713号
48233469,asakusa12分/skytree8分!Free wifi （D room),389034152,灯光旅館,,Katsushika Ku,35.74378,139.85533,Private room,12780,1,0,,,7,176,0,Hotels and Inns Business Act | 葛飾区保健所 | 2葛保生環令第713号
48233936,asakusa12分/skytree8分!Free wifi（E room),389034152,灯光旅館,,Katsushika Ku,35.74259,139.85655,Private room,8900,1,1,2022-06-19,0.31,7,171,1,Hotels and Inns Business Act | 葛飾区保健所） | 2葛保生環令第713号
48234307,asakusa12分/skytree8分!Free wifi （F room),389034152,灯光旅館,,Katsushika Ku,35.74311,139.85602,Private room,10780,1,1,2021-08-03,0.07,7,177,0,Hotels and Inns Business Act | 葛飾区保健所 | 2葛保生環令第713号
48234792,asakusa12分/skytree8分!Free wifi （G  room),389034152,灯光旅館,,Katsushika Ku,35.74377,139.85535,Private room,17286,1,5,2021-12-31,0.30,7,175,1,Hotels and Inns Business Act | 葛飾区保健所 | 2葛保生環令第713号
48245895,有民宿许可、新宿駅徒歩圏、有付费停车位,49474412,Dong,,Shinjuku Ku,35.69411,139.69098,Entire home/apt,6000,2,11,2022-09-20,1.02,10,96,11,M130003903
48245973,西新宿徒步圈 徒步到希尔顿酒店 东京医科大,49474412,Dong,,Nakano Ku,35.6994,139.66942,Entire home/apt,6000,10,1,2022-09-07,1,10,56,1,Hotels and Inns Business Act | 中野区保健所 | 2中健衛環第272号
48248916,新宿Shinjuku-ku 4bedroom豪华公寓， 新大久保駅徒歩２分,43826309,Momo,,Shinjuku Ku,35.70224,139.69988,Entire home/apt,25000,2,2,2022-02-04,0.18,18,0,2,M130025843
48258253,Near to Sensoji  Temple.Japanese traditional house,34415001,Cheng,,Taito Ku,35.71779,139.79844,Entire home/apt,40000,2,8,2022-07-17,0.44,12,332,4,Hotels and Inns Business Act | 東京都台東区台東保健所 | 3台台健生環き第10105号
48270489,Section L Asakusa East - Studio Sunny 25sqm,380517627,Asakusa East,,Sumida Ku,35.70718,139.80614,Entire home/apt,7258,1,11,2022-09-11,0.65,18,157,8,M130028597
48270706,Real Life SANGENJAYA STUDIO 2Pax Shibuya,211851828,Paul,,Setagaya Ku,35.64914,139.6819,Entire home/apt,8177,1,38,2022-08-15,2.30,13,157,26,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 2世保生環き第165号
48270748,Section L Asakusa East - Studio Sunny 25sqm,380517627,Asakusa East,,Sumida Ku,35.70727,139.80818,Entire home/apt,7258,1,5,2021-11-20,0.27,18,120,2,M130028596
48270788,"201#馬込駅‗徒歩1分,新築,駐輪場有,スーパー近く,Wi-Fi付,五反田‗電車4分,上野浅草近く",243214612,大輔,,Ota Ku,35.59897,139.71343,Entire home/apt,10000,3,0,,,29,0,0,M130025035
48270802,Section L Asakusa East - Studio Sunny 25sqm,380517627,Asakusa East,,Sumida Ku,35.70514,139.80747,Entire home/apt,7258,1,2,2022-02-28,0.22,18,157,2,M130028594
48270889,Section L Asakusa East - Studio Sunny 25sqm,380517627,Asakusa East,,Sumida Ku,35.7056,139.80803,Entire home/apt,7212,1,4,2022-07-01,0.22,18,157,3,M130028593
48270892,Section L Asakusa East - Studio Sunny 25sqm,380517627,Asakusa East,,Sumida Ku,35.70513,139.80629,Entire home/apt,7258,1,2,2021-12-31,0.14,18,157,1,M130028591
48270899,Section L Asakusa East - Studio Sunny 25sqm,380517627,Asakusa East,,Sumida Ku,35.70566,139.80614,Entire home/apt,7258,1,3,2021-12-23,0.21,18,157,2,M130028590
48270902,Section L Asakusa East - Studio Sunny 25sqm,380517627,Asakusa East,,Sumida Ku,35.705,139.80684,Entire home/apt,7258,1,1,2021-12-27,0.11,18,157,1,M130028588
48270903,Section L Asakusa East - Studio Sunny 25sqm,380517627,Asakusa East,,Sumida Ku,35.70688,139.80623,Entire home/apt,7258,1,1,2021-09-26,0.08,18,157,1,M130028587
48270904,Section L Asakusa East - Studio Sunny 25sqm,380517627,Asakusa East,,Sumida Ku,35.70663,139.80598,Entire home/apt,7258,1,1,2021-06-13,0.06,18,157,0,M130028585
48270905,Section L Asakusa East - Studio Sunny 25sqm,380517627,Asakusa East,,Sumida Ku,35.70559,139.8082,Entire home/apt,7258,1,2,2022-07-17,0.11,18,157,1,M130028584
48270906,Section L Asakusa East - Studio Sunny 25sqm,380517627,Asakusa East,,Sumida Ku,35.7055,139.80775,Entire home/apt,7258,1,14,2022-09-18,0.82,18,142,10,M130028579
48270908,Section L Asakusa East - Studio Sunny 25sqm,380517627,Asakusa East,,Sumida Ku,35.70721,139.8077,Entire home/apt,7258,1,9,2022-08-28,0.52,18,154,7,M130028577
48274843,新宿Share House/FREE WIFI,328042566,Dong,,Shinjuku Ku,35.70348,139.7084,Private room,7000,28,0,,,25,179,0,M130017489
48275032,新宿/新大久保share house/Free WiFi,328042566,Dong,,Shinjuku Ku,35.702,139.70851,Private room,7000,28,1,2021-04-03,0.06,25,179,0,M130017490
48286921,【#502】2 mins walk from Meguro St.! Free WiFi,231246601,Commu,,Shinagawa Ku,35.63448,139.71563,Entire home/apt,24957,1,62,2022-07-17,3.29,7,153,35,Hotels and Inns Business Act | 品川区保健所 | 3品保生環き第43号
48290821,Sun Hotel 阳光旅馆/千住大桥站徒步7分（免费接送）/成田直通/多语言/上野浅草秋叶原圈,210478015,渟蓉Teresa,,Adachi Ku,35.74634,139.79141,Entire home/apt,8400,1,3,2022-06-05,0.22,5,254,2,Hotels and Inns Business Act | 足立区足立保健所 | 2足足保生生收第552号
48303223,”千代田秋葉原エリア”5Gwifi/高反発マットレス/冷凍機能つき冷蔵庫！KEYHOTEL,348028938,Key Hotel,,Taito Ku,35.702244,139.777237,Entire home/apt,9000,1,2,2021-08-08,0.11,12,114,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 30台台健生環き第187号
48303588,秋葉原電気街直通！あなたのお仕事をサポート致します。KEYHOTEL,348028938,Key Hotel,,Taito Ku,35.702381,139.777374,Entire home/apt,12000,1,1,2021-04-11,0.06,12,162,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 30台台健生環き第187号
48305007,Private Simple Double room in Shinjuku / Free WiFi,265099210,Amy,,Shinjuku Ku,35.69913,139.69582,Private room,4000,1,1,2022-07-31,0.55,4,83,1,Hotels and Inns Business Act | 新宿区保健所 | 30新保衛環第213号
48316946,【Y'sINNグループ】貸切プライベート12名★ファミリー歓迎★テレワーク★4名同一料金【京成小岩】,342971176,Yume,,Edogawa Ku,35.74247,139.88319,Entire home/apt,7857,2,29,2022-07-30,1.56,11,112,19,Hotels and Inns Business Act | 東京都江戸川保健所 | 19江衛環01第68号
48320052,【Y'sINNグループ】自主隔離OK☆ウイルス対策万全☆3LDK/3階建貸切8名☆駅近5分【瑞江】,342971176,Yume,,Edogawa Ku,35.69383,139.89996,Entire home/apt,8214,1,16,2022-08-21,0.98,11,141,13,Hotels and Inns Business Act | 東京都江戸川保健所 | 19江衛環01第59号
48336875,新宿4-bedroom豪华公寓，双卫浴，新大久保站步行2分,43826309,Momo,,Shinjuku Ku,35.70349,139.698,Entire home/apt,15000,2,1,2021-07-25,0.07,18,47,0,M130025844
48340449,"New Designed Apartment 301, Shin-Okubo Sta (3)min",145326080,Shunki,,Shinjuku Ku,35.702824,139.699402,Entire home/apt,9000,20,4,2022-04-28,0.21,14,0,1,Hotels and Inns Business Act | 新宿区保健所 | 3新保衛環第35号
48365863,「江戶川日式公寓201」直達秋葉原、新宿，交通便利；免費Wi-Fi,320808764,Ka,,Edogawa Ku,35.73459,139.88594,Entire home/apt,4500,1,1,2021-05-09,0.06,5,0,0,Hotels and Inns Business Act | 江戸川保健所 | 20江衛環01第12号
48426563,エレベータ付307｜押上駅徒歩1分｜スカイツリー徒歩2分｜高速WiFi｜帰国者OK｜大型スーパー1分,62035844,Goodsite In Oshiage,,Sumida Ku,35.71019,139.81247,Entire home/apt,5657,1,115,2022-09-09,6.17,7,132,79,Hotels and Inns Business Act | 東京都墨田区保健所 | 2墨福衛生環第294号
48426725,エレベータ付308｜押上駅徒歩1分｜スカイツリー徒歩2分｜高速WiFi｜帰国者OK｜大型スーパー1分,62035844,Goodsite In Oshiage,,Sumida Ku,35.70985,139.8123,Entire home/apt,9257,1,91,2022-09-10,4.99,7,130,55,Hotels and Inns Business Act | 東京都墨田区保健所 | 2墨福衛生環第294号
48426936,"Shinjuku Backyard, 5 min to St. for monthly stay.",113915319,Akito,,Shinjuku Ku,35.69695,139.71807,Entire home/apt,7000,30,0,,,6,0,0,M130028238
48450617,「江戶川日式公寓301」直達秋葉原、新宿，交通便利；免費Wi-Fi,320808764,Ka,,Edogawa Ku,35.73478,139.88476,Entire home/apt,5000,1,0,,,5,0,0,M130028342
48478981,Studio 3ppl 5min Morishita sta/15minRyogoku sta,387598924,ﾗﾌｨｯﾄ,,Sumida Ku,35.69021,139.80231,Entire home/apt,7729,1,2,2022-01-01,0.14,5,188,1,M130028148
48514827,Studio/1min Nishi-Shinjuku sta/8min walk Shinjuku,98770436,Tom,,Shinjuku Ku,35.69403,139.69278,Entire home/apt,8406,1,7,2022-08-28,0.69,9,38,7,M130028958
48515149,Studio/1min Nishi-Shinjuku sta/8min walk Shinjuku,98770436,Tom,,Shinjuku Ku,35.694897,139.693237,Entire home/apt,7760,1,6,2022-08-14,0.66,9,38,6,M130028959
48519936,[Skytree View Studio 3ppl 5F] 5min Morishita sta.,387598924,ﾗﾌｨｯﾄ,,Sumida Ku,35.69185,139.80236,Entire home/apt,9829,1,14,2022-08-21,0.83,5,187,6,M130028153
48520035,[Skytree View Studio 4ppl 5F] 5min Morishita sta.,387598924,ﾗﾌｨｯﾄ,,Sumida Ku,35.68998,139.80189,Entire home/apt,9586,1,4,2022-09-11,0.28,5,189,2,M130028154
48528969,【新宿32ROOM】 光回線完備 お部屋で楽しく過ごそう,305354548,Tomoyuki,,Shinjuku Ku,35.69204,139.7095,Entire home/apt,15000,1,23,2022-05-29,1.36,11,1,16,M130027235
48529283,2A# Newly-Built★24㎡★Serviced Residencial Hotel#,152808713,悠,,Sumida Ku,35.71655,139.80805,Entire home/apt,5500,1,5,2021-06-01,0.29,6,0,0,Hotels and Inns Business Act | 墨田区保健所 | 29墨福衛生環第134号
48535663,85平米4LDK/高速wifiプロジェクター東新宿駅2分/新大久保10分/女子会♪誕生日イベント利用,91235096,Kayo,,Shinjuku Ku,35.7023,139.70913,Entire home/apt,31052,1,4,2022-02-07,0.29,6,78,2,M130027628
48551660,51 SALE/4 min to sta! Near by Ueno/Sensouji,183877565,UI Home Company,,Taito Ku,35.71127,139.7928,Entire home/apt,20000,1,15,2022-05-08,0.98,30,161,7,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10039号
48552315,Grand Japanese,391746763,GATE STAY Premium 銀座新富町,,Chuo Ku,35.67175,139.77565,Entire home/apt,22929,1,16,2022-08-19,0.95,3,7,10,Hotels and Inns Business Act | 中央区保健所 | ２中保生環き　第42号
48553945,Economy Japanese Style Room,327891112,ﾊｳｽ池袋,,Toshima Ku,35.73262,139.7058,Private room,4629,1,5,2022-08-06,0.84,4,176,5,Hotels and Inns Business Act | 東京都豊島保健所 | 21豊池保衛環き第97号
48554141,Y1) 2BR/5 bed/2 shower & 1 toilet/ Direct Shinjuku,376901970,Mumu&Sato,,Shinjuku Ku,35.68647,139.72203,Entire home/apt,8786,2,11,2022-08-31,0.67,4,34,8,Hotels and Inns Business Act | 新宿区保健所 | 31新保衛環第30号
48570820,Annex Japanese Style Room,327891112,ﾊｳｽ池袋,,Toshima Ku,35.73262,139.7058,Private room,6800,1,1,2022-05-29,0.25,4,173,1,Hotels and Inns Business Act | 豊島区保健所 | 21豊池保衛環き第97号
48571033,Japanese Style Standard Room,327891112,ﾊｳｽ池袋,,Toshima Ku,35.73262,139.7058,Private room,5200,1,2,2022-08-19,0.39,4,167,2,Hotels and Inns Business Act | 豊島区保健所 | 元豊池保衛環き第196号
48571324,Japanese Style Single Room,327891112,ﾊｳｽ池袋,,Toshima Ku,35.73259,139.70612,Private room,4100,1,10,2022-08-27,1.70,4,174,10,Hotels and Inns Business Act | 豊島区保健所 | 29豊池保衛環き第13号
48574262,Clean Japanese Style Apt. in Convenient Ryogoku,16972733,Dais,,Sumida Ku,35.6958,139.8025,Entire home/apt,4000,1,15,2022-05-15,0.83,11,0,5,Hotels and Inns Business Act | 墨田区保健所 | 2墨福衛生環第22号
48574353,Clean Japanese Style Apt. in Convenient Ryogoku,16972733,Dais,,Sumida Ku,35.69462,139.80066,Entire home/apt,4000,1,3,2022-07-03,1.06,11,26,3,Hotels and Inns Business Act | 墨田区保健所 | 2墨福衛生環第22号
48574626,新宿/新大久保ダブルベッド個室,328042566,Dong,,Shinjuku Ku,35.70344,139.70781,Private room,7000,28,0,,,25,180,0,M130017489
48594693,ホステル1ヶ月長期滞在専用！マンスリー割引,202197609,Taishi,,Chiyoda Ku,35.689854,139.766403,Shared room,2129,7,3,2022-08-16,0.48,15,90,3,Hotels and Inns Business Act | 千代田区千代田保健所 | 2千千保生環き第73号
48596594,イタリア街のデザインルーム★汐留新橋まで徒歩5分/Wi-Fi完備でテレワークにも最適！,340430395,Unito,,Minato Ku,35.66355,139.7583,Private room,7041,1,49,2022-09-10,4.47,17,90,49,Hotels and Inns Business Act | 港区みなと保健所 | 2港み生環き第234号
48611867,Tiny room 6. Tokyo central 30 min JR Kunitachi St.,163276166,Keita,,Kokubunji Shi,35.70185,139.43363,Private room,3500,1,18,2022-08-11,1.04,9,88,8,M130001546
48613821,吉祥寺9分・渋谷１６分直通「高井戸駅」徒歩５分　近隣施設充実　くつろぎの３３㎡「HACOCO],392184197,誠,,Suginami Ku,35.686292184572004,139.61568371534423,Entire home/apt,12000,1,0,,,1,66,0,Hotels and Inns Business Act | 杉並区杉並保健所 | 3杉保衛環第277号
48614785,Tiny room 5. Tokyo central 30 min JR Kunitachi St.,163276166,Keita,,Tachikawa Shi,35.70409,139.43251,Private room,3500,1,4,2022-08-21,0.34,9,0,4,M130001546
48615735,Tiny room 4. Tokyo central 30 min JR Kunitachi St.,163276166,Keita,,Tachikawa Shi,35.70389,139.43371,Private room,3750,1,1,2022-01-10,0.12,9,88,1,M130001546
48616140,A house.  7 tiny rooms Tokyo central 30 min.,163276166,Keita,,Kokubunji Shi,35.70279,139.43389,Entire home/apt,15000,1,6,2022-01-01,0.50,9,178,6,M130001546
48632616,★Foreigners welcome★Airport transfer SRV★Free WiFi,41891471,Hiroki,,Ota Ku,35.56423,139.72742,Entire home/apt,4000,1,1,2022-07-09,0.39,13,6,1,M130028286
48645471,New!!4min Station-Near Shinjuku cosy house#203,240968897,Kanako,,Shinjuku Ku,35.69589,139.69731,Entire home/apt,8300,2,28,2022-09-03,1.52,8,337,24,M130028677
48648324,仕事に適したお部屋です！秋葉原駅徒歩7分KEYHOTEL,348028938,Key Hotel,,Taito Ku,35.702244,139.777237,Private room,7000,1,1,2021-04-12,0.06,12,172,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 30台台健生環き第187号
48671054,Tiny room 2. Tokyo central 30 min JR Kunitachi St.,163276166,Keita,,Tachikawa Shi,35.70408,139.4332,Private room,4000,1,2,2022-07-31,0.24,9,88,2,M130001546
48671718,"Private house. 3 bedrooms, 45min. from Shinjuku St",163276166,Keita,,Hino Shi,35.65246,139.39934,Entire home/apt,15000,3,1,2022-05-28,0.25,9,177,1,M130001545
48681380,【浅草＆上野｜MOMO HOUSE】最大12名仲間で集まれるドミトリー部屋貸切☆青空を見上げる屋上付,375893947,Sawa,,Taito Ku,35.71548,139.7872,Private room,17229,1,4,2021-10-31,0.22,7,39,1,M130027796
48682577,Rufre Ebisu 203,230127032,Ruka,,Shibuya Ku,35.64628,139.72151,Entire home/apt,7943,2,10,2022-07-28,0.66,5,273,7,M130028723
48703762,Y207 Monthly Rental Tokyo - Yoga Single Telework,4838043,Robert,,Setagaya Ku,35.62931,139.63653,Entire home/apt,4400,2,7,2021-10-31,0.39,41,0,2,M130028707
48704072,NEW! H2O Stay Ikebukuro Feris Chiyoda 206,58033573,H2O Stay,,Itabashi Ku,35.74626,139.67914,Private room,11080,1,24,2022-09-10,2.18,9,274,24,M130030221
48726000,Superior Japanese Room,391746763,GATE STAY Premium 銀座新富町,,Chuo Ku,35.66952,139.77569,Entire home/apt,19929,1,38,2022-08-09,2.30,3,6,28,Hotels and Inns Business Act | 中央区保健所 | 2中保生環き　第42号
48740042,SHIMOKITA STAY4 / Shimo-kitazawa Perfect location,154517762,Mary,,Setagaya Ku,35.66179,139.66486,Entire home/apt,6129,1,65,2022-08-20,3.93,6,292,46,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 2世保生環き第238号
48740608,Superior Family Room,391746763,GATE STAY Premium 銀座新富町,,Chuo Ku,35.66963,139.7767,Entire home/apt,16929,1,59,2022-09-17,3.57,3,6,44,Hotels and Inns Business Act | 中央区保健所 | 2 中保生環き 第 42号
48746423,錦糸町駅徒歩４分/マンション個室/長期滞在・在宅ワークにオススメ/Netflix視聴可能！,393091006,ﾘｱﾙ,,Sumida Ku,35.69815,139.81874,Entire home/apt,5086,2,19,2022-08-12,1.10,1,2,12,Hotels and Inns Business Act | 墨田区保健所 | 2墨福衛生環第413号
48759216,【Y'sINNグループ】3LDK戸建貸切9名★東京女子医大隣★駅近4分★スーパーコンビニ多数【新宿】,311940633,Yume2,,Shinjuku Ku,35.69759,139.71826,Entire home/apt,13571,2,16,2022-09-16,0.90,5,0,10,Hotels and Inns Business Act | 新宿区保健所 | 31新保衛環第213号
48762997,一軒家の4人部屋301★月島駅〜徒歩2分！★無料Wi-Fi★1名様～ご利用可能、長期利用大歓迎～,343697926,Yuiti,,Chuo Ku,35.66557,139.78627,Shared room,4857,2,1,2022-01-01,0.11,1,89,1,Hotels and Inns Business Act | 中央区保健所 | 2 中保生環き 第 32号
48774843,Annekaffeekanne 2階建1棟完全貸切70㎡,393481478,Naomi,,Nakano Ku,35.71301,139.67345,Entire home/apt,21429,1,12,2022-07-17,0.71,1,61,8,Hotels and Inns Business Act | 中野区保健所 | 2中健衛環第184号
48774971,スタンダード　ダブルルーム,68775568,盼,,Taito Ku,35.71303,139.77838,Private room,9429,1,30,2022-09-18,1.87,5,253,18,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10148号
48776887,スタンダード　シングルルーム,68775568,盼,,Taito Ku,35.71441,139.77819,Private room,6714,1,3,2022-08-07,0.54,5,48,3,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10148号
48777197,スタンダード　ツインルーム,68775568,盼,,Taito Ku,35.71352,139.77815,Private room,10429,1,2,2021-05-30,0.12,5,255,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10148号
48777558,デラックス　ダブルルーム,68775568,盼,,Taito Ku,35.71315,139.77872,Private room,10429,1,2,2022-04-08,0.27,5,243,2,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10148号
48777670,ジュニアスイート,68775568,盼,,Taito Ku,35.71312,139.77942,Private room,17643,1,9,2022-03-21,0.55,5,228,3,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10148号
48797772,癒やし空間駅前イン　リモートワーク演奏練習可　JR駅徒歩1分コンビニマック徒歩2分　除菌消毒清掃,173137630,Sakura,,Arakawa Ku,35.73166,139.76533,Private room,5000,1,21,2022-08-28,1.19,1,129,15,Hotels and Inns Business Act | 荒川区保健所 | ２荒保衛環き(三)第９号
48798565,"【#301】Newopendiscount, 2 mins walk from Meguro St.",231246601,Commu,,Shinagawa Ku,35.63541,139.71571,Entire home/apt,6312,1,27,2022-09-18,1.59,7,171,22,Hotels and Inns Business Act | 品川区保健所 | 3品保生環き第43号
48799319,【時間貸し】ブティックホテルのデイユースプラン｜東京銀座,40200307,Hotel Vintage,,Chuo Ku,35.6704,139.77657,Private room,5374,1,31,2022-08-01,1.79,2,237,14,Hotels and Inns Business Act | 中央区保健所 | 28 中保生環き 第 190号
48801749,"【#402】Newopendiscount, 2 mins walk from Meguro St.",231246601,Commu,,Shinagawa Ku,35.63497,139.71584,Entire home/apt,6312,1,31,2022-07-18,1.77,7,162,23,Hotels and Inns Business Act | 品川区保健所 | 3品保生環き第43号
48812271,5min from the station/Easy access to Shinjuku/Wifi,392744893,柳,,Shibuya Ku,35.6813,139.67455,Entire home/apt,15463,2,21,2022-08-28,1.41,1,293,20,Hotels and Inns Business Act | 渋谷区保健所 | 4渋保生環第249号
48817643,最大14名宿泊可能！中野新橋駅徒歩5分の貸切り一軒家　Wonderful stayTOKYO,393807004,Akimaro,,Nakano Ku,35.69396,139.67544,Entire home/apt,27647,1,12,2022-08-28,0.71,1,304,11,Hotels and Inns Business Act | 中野区保健所 | 2中健衛環第297号
48820565,【culture villa 101】Individual travel ban discount,391035453,Culture Villa Haneda,,Ota Ku,35.55631,139.72705,Entire home/apt,6400,2,31,2022-09-17,1.74,6,154,18,Special Economic Zoning Act | 2健生発第12455号
48834061,Sensoku 201★TV Kitichen washing machine★convenient,256531617,旅,,Taito Ku,35.7227,139.79515,Entire home/apt,3200,2,13,2022-09-04,1.27,13,138,13,Hotels and Inns Business Act | 東京都台東区台東保健所 | 3台台健生環き第10050号
48834090,★SKYE HOME★201★supermarket nearby★TV★Kitchen,256531617,旅,,Ota Ku,35.56292,139.72366,Entire home/apt,5726,2,24,2022-09-13,1.32,13,162,16,Special Economic Zoning Act | 2健生発第 12277 号
48834823,[HK105] 新宿エリア★JR大久保駅から徒歩2分！カップルにもおすすめ和モダンなお部屋♡,150347035,Genki,,Shinjuku Ku,35.70369,139.69555,Private room,14636,1,2,2021-10-27,0.17,33,159,2,Hotels and Inns Business Act | 新宿区保健所 | 31新保衛環第161号
48835103,[HK201-3] 新宿エリア★JR大久保駅から徒歩2分！カップルにもおすすめ和モダンなお部屋◎,150347035,Genki,,Shinjuku Ku,35.70175,139.69693,Private room,8724,1,49,2022-05-22,2.76,33,155,18,Hotels and Inns Business Act | 新宿区保健所 | 31新保衛環第161号
48836637,Yuenbettei Dita Residential Suite,393767767,由縁別邸代田 離れ ﾚｼﾞﾃﾞﾝｼｬﾙｽｲｰﾄ,,Setagaya Ku,35.65809,139.66048,Entire home/apt,62000,1,0,,,1,1,0,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 2世保生環き第98号
48839856,【culture villa 102】Individual travel ban discount,391035453,Culture Villa Haneda,,Ota Ku,35.55756,139.72505,Entire home/apt,6314,2,19,2022-08-23,1.34,6,169,15,Special Economic Zoning Act | 2健生発第12455号
48840661,【culture villa 201】Individual travel ban discount,391035453,Culture Villa Haneda,,Ota Ku,35.55594,139.72534,Entire home/apt,6314,2,24,2022-09-19,1.45,6,166,19,Special Economic Zoning Act | 2健生発第12455号
48841562,【culture villa 202】Individual travel ban discount,391035453,Culture Villa Haneda,,Ota Ku,35.55611,139.72684,Entire home/apt,6314,2,10,2022-06-21,0.64,6,172,7,Special Economic Zoning Act | 2健生発第12455号
48841688,★Foreigners welcome★Airport transfer SRV★Free WiFi,41891471,Hiroki,,Ota Ku,35.56295,139.72762,Entire home/apt,4000,1,5,2022-08-10,0.38,13,85,4,M130028286
48842398,【culture villa 301】Individual travel ban discount,391035453,Culture Villa Haneda,,Ota Ku,35.55616,139.72691,Entire home/apt,6614,2,12,2022-07-18,0.75,6,165,10,Special Economic Zoning Act | 2健生発第12455号
48842988,【culture villa 302】Individual travel ban discount,391035453,Culture Villa Haneda,,Ota Ku,35.55776,139.72676,Entire home/apt,5857,2,12,2022-09-18,0.71,6,141,8,Special Economic Zoning Act | 2健生発第12455号
48845784,【東京・浅草&上野 | MOMO HOUSE】２〜３名で大きな窓のお部屋☆リラックスできる屋上付き,375893947,Sawa,,Taito Ku,35.71471,139.78738,Private room,4492,1,5,2022-07-04,0.56,7,138,5,M130027796
48851647,W201 Monthly Rental Tokyo - Large Studio,4838043,Robert,,Setagaya Ku,35.63352,139.6521,Entire home/apt,6382,2,5,2021-12-28,0.39,41,241,4,M130028709
48855418,☆新築①Netflix見放題！ＳＤベッド2台!専用トイレシャワー！ホテルライクなプライベート空間,360979848,淳,,Toshima Ku,35.72849,139.72516,Private room,3009,1,56,2022-09-19,3.31,3,84,45,M130024906
48856700,W306 Monthly Rental Tokyo - Sunrise Living,4838043,Robert,,Setagaya Ku,35.63131,139.65254,Entire home/apt,5185,2,9,2022-06-30,0.65,41,329,8,M130028710
48858545,Well Equipped Urban Apt 201 in Shinjuku,315182501,MStay,,Shinjuku Ku,35.69023,139.68531,Entire home/apt,14605,7,1,2021-09-18,0.08,4,180,0,M130028732
48858646,Well Equipped Urban Studio 203 in Shinjuku,315182501,MStay,,Shinjuku Ku,35.68987,139.68577,Entire home/apt,14514,7,3,2022-05-06,0.20,4,90,2,M130028733
48860145,Shinjuku 5ADD STAY 34,305354548,Tomoyuki,,Shinjuku Ku,35.69349,139.70979,Entire home/apt,15000,1,67,2022-09-08,4.10,11,37,45,M130009550
48861983,Renovation House 3LDK★Asakusa SkyTree 5minutes,300407268,Henri,,Sumida Ku,35.72188,139.81165,Entire home/apt,11286,1,19,2022-08-28,1.15,2,93,13,Hotels and Inns Business Act | 墨田区保健所 | 2墨福衛生環第404号
48866919,★Foreigners welcome★Airport transfer SRV★Free WiFi,41891471,Hiroki,,Ota Ku,35.56236,139.72628,Entire home/apt,4000,1,6,2022-08-14,0.35,13,6,4,M130028286
48873768,1min to Iriya Sta.  Vessel Inn Ueno Iriya Station,394228369,ﾍﾞｯｾﾙｲﾝ上野入谷駅前,,Taito Ku,35.72185523651392,139.78723750972358,Hotel room,0,1,3,2021-12-26,0.29,1,0,3,
